,Finance Boom,Suppose I Do,Chalice Well,Im Over Dancing,Its My Turn,Refreshing,Upforthechallenge,Wango Award,Zoom Torino
10-01-2023 12:29:33.512335,"(10.0, 14.0, 13.833333333333334)","(13.0, 15.0, 14.1875)","(11.0, 13.5, 12.935294117647059)","(9.0, 11.5, 11.34201388888889)","(2.9, 3.3, 3.272020725388601)","(5.0, 6.2, 6.119922630560929)","(101.0, 360.0, 282.72727272727275)","(3.8, 4.6, 4.559420289855073)","(101.0, 380.0, 335.0)"
10-01-2023 12:29:34.827631,"(10.0, 14.0, 13.872881355932204)","(13.0, 14.5, 14.211864406779661)","(11.0, 13.0, 12.892592592592592)","(9.0, 11.5, 11.358255451713395)","(2.9, 3.3, 3.270997375328084)","(5.0, 6.2, 6.130420168067227)","(101.0, 310.0, 287.5)","(3.8, 4.6, 4.61300578034682)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:36.095697,"(10.0, 14.0, 13.872881355932204)","(13.0, 14.5, 14.277777777777779)","(11.0, 13.0, 12.721698113207546)","(9.0, 11.5, 11.356012658227849)","(2.9, 3.3, 3.272598870056497)","(5.0, 6.2, 6.141347905282331)","(101.0, 300.0, 270.0)","(3.8, 4.7, 4.674538745387454)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:37.378972,"(10.0, 14.0, 13.872881355932204)","(13.0, 14.5, 14.401785714285714)","(11.0, 13.0, 12.695833333333333)","(9.0, 11.5, 11.356012658227849)","(2.9, 3.3, 3.2575980392156865)","(5.0, 6.2, 6.141240875912409)","(101.0, 290.0, 270.0)","(3.8, 4.7, 4.634991119005329)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:38.715125,"(10.0, 14.0, 13.911585365853659)","(13.0, 14.5, 14.485148514851485)","(11.0, 13.0, 12.701646090534979)","(9.0, 11.5, 11.3578125)","(2.9, 3.3, 3.2622568093385214)","(5.0, 6.2, 6.141772151898734)","(101.0, 290.0, 263.3333333333333)","(3.8, 4.7, 4.629981718464351)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:40.072259,"(10.0, 14.0, 13.911585365853659)","(13.0, 15.0, 14.485148514851485)","(11.0, 13.0, 12.701646090534979)","(9.0, 11.5, 11.3578125)","(2.9, 3.3, 3.2622568093385214)","(5.0, 6.2, 6.141772151898734)","(101.0, 290.0, 263.3333333333333)","(3.8, 4.7, 4.633027522935779)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:41.443949,"(10.0, 14.0, 13.8375)","(13.0, 15.0, 14.436974789915967)","(11.0, 13.0, 12.644268774703557)","(9.0, 11.5, 11.416666666666666)","(2.9, 3.3, 3.2597972972972973)","(5.0, 6.2, 6.140250447227191)","(101.0, 290.0, 260.0)","(3.8, 4.7, 4.647101449275362)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:42.682807,"(10.0, 14.0, 13.8375)","(13.0, 15.0, 14.565573770491802)","(11.0, 12.5, 12.411167512690355)","(9.0, 12.0, 11.55607476635514)","(2.9, 3.3, 3.2597972972972973)","(5.0, 6.2, 6.140250447227191)","(101.0, 280.0, 260.0)","(3.8, 4.7, 4.638912133891213)","(101.0, 380.0, 327.5)"
10-01-2023 12:29:43.872610,"(10.0, 14.5, 14.127906976744185)","(13.0, 14.5, 14.306666666666667)","(11.0, 12.5, 12.0)","(9.0, 12.0, 11.653846153846153)","(2.9, 3.3, 3.2591121495327102)","(5.0, 6.2, 6.160330578512397)","(101.0, 280.0, 269.5833333333333)","(3.8, 4.7, 4.646808510638298)","(101.0, 380.0, 296.42857142857144)"
10-01-2023 12:29:45.103312,"(10.0, 14.5, 14.191666666666666)","(13.0, 14.0, 13.65625)","(11.0, 12.0, 11.873595505617978)","(9.0, 12.0, 11.653846153846153)","(2.9, 3.3, 3.276174496644295)","(5.0, 6.2, 6.2992)","(101.0, 280.0, 285.4166666666667)","(3.8, 4.7, 4.652504317789292)","(101.0, 380.0, 296.9230769230769)"
10-01-2023 12:29:46.366715,"(10.0, 14.5, 14.234848484848484)","(13.0, 14.0, 13.60655737704918)","(11.0, 12.0, 11.961309523809524)","(9.0, 12.0, 11.821243523316062)","(2.9, 3.25, 3.2514644351464437)","(5.0, 6.4, 6.254092526690392)","(101.0, 300.0, 268.2352941176471)","(3.8, 4.7, 4.657165109034268)","(101.0, 380.0, 330.0)"
10-01-2023 12:29:47.727575,"(10.0, 14.5, 14.257692307692308)","(13.0, 14.0, 13.78169014084507)","(11.0, 12.0, 12.220125786163521)","(9.0, 12.0, 11.773255813953488)","(2.9, 3.3, 3.2289127837514937)","(5.0, 6.4, 6.253046594982079)","(101.0, 280.0, 261.25)","(3.8, 4.7, 4.6588323353293415)","(101.0, 370.0, 302.5)"
10-01-2023 12:29:48.995492,"(10.0, 14.5, 14.315286624203821)","(13.0, 14.0, 14.14864864864865)","(11.0, 12.5, 11.859550561797754)","(9.0, 12.0, 11.779891304347826)","(2.9, 3.25, 3.23032694475761)","(5.0, 6.4, 6.286440677966102)","(101.0, 280.0, 264.54545454545456)","(3.8, 4.7, 4.6610241820768135)","(101.0, 340.0, 300.0)"
10-01-2023 12:29:50.254092,"(10.0, 14.5, 14.315286624203821)","(13.0, 14.5, 14.44078947368421)","(11.0, 12.0, 12.165605095541402)","(9.0, 12.0, 11.82258064516129)","(2.9, 3.25, 3.2496815286624203)","(5.0, 6.4, 6.162015503875969)","(101.0, 270.0, 265.38461538461536)","(3.8, 4.7, 4.605862068965517)","(101.0, 330.0, 298.0)"
10-01-2023 12:29:51.504993,"(10.0, 14.0, 13.790322580645162)","(13.0, 14.5, 14.45774647887324)","(11.0, 12.5, 12.919590643274853)","(9.0, 12.0, 11.882882882882884)","(2.9, 3.25, 3.267339312406577)","(5.0, 6.2, 6.18771186440678)","(101.0, 270.0, 265.7142857142857)","(3.8, 4.7, 4.582342007434944)","(101.0, 310.0, 302.5)"
10-01-2023 12:29:52.753261,"(10.0, 13.5, 13.42)","(13.0, 14.5, 14.454819277108435)","(11.0, 13.0, 12.901639344262295)","(9.0, 12.0, 11.886363636363637)","(2.9, 3.3, 3.269324712643678)","(5.0, 6.2, 6.188110403397028)","(101.0, 270.0, 266.25)","(3.8, 4.6, 4.5814516129032254)","(101.0, 310.0, 303.3333333333333)"
10-01-2023 12:29:53.958816,"(10.0, 13.5, 13.393203883495145)","(13.0, 14.5, 14.454819277108435)","(11.0, 13.0, 12.773972602739725)","(9.0, 12.0, 11.886363636363637)","(2.9, 3.3, 3.258801775147929)","(5.0, 6.2, 6.226794258373206)","(101.0, 270.0, 266.0)","(3.8, 4.6, 4.567005076142132)","(101.0, 310.0, 303.3333333333333)"
10-01-2023 12:29:55.157760,"(10.0, 13.5, 13.389423076923077)","(13.0, 14.5, 14.395631067961165)","(11.0, 13.0, 12.912371134020619)","(9.0, 12.0, 11.890350877192983)","(2.9, 3.3, 3.24845869297164)","(5.0, 6.4, 6.18544061302682)","(101.0, 270.0, 248.42105263157896)","(3.8, 4.6, 4.559587628865979)","(101.0, 310.0, 279.4736842105263)"
10-01-2023 12:29:56.403804,"(10.0, 13.5, 13.338028169014084)","(13.0, 14.5, 14.31651376146789)","(11.0, 13.0, 12.923076923076923)","(9.0, 12.0, 11.888157894736842)","(2.9, 3.25, 3.2604929577464787)","(5.0, 6.2, 6.1892430278884465)","(101.0, 280.0, 256.3157894736842)","(3.8, 4.6, 4.563877551020408)","(101.0, 280.0, 288.0952380952381)"
10-01-2023 12:29:57.574467,"(10.0, 13.5, 13.346153846153847)","(13.0, 14.5, 14.31651376146789)","(11.0, 13.0, 12.938053097345133)","(9.0, 12.0, 11.89240506329114)","(2.9, 3.3, 3.260593220338983)","(5.0, 6.2, 6.173571428571429)","(101.0, 280.0, 257.5)","(3.8, 4.6, 4.582057416267943)","(101.0, 290.0, 288.0952380952381)"
10-01-2023 12:29:58.754012,"(10.0, 13.5, 13.393518518518519)","(13.0, 14.5, 14.196319018404909)","(11.0, 13.0, 12.94308943089431)","(9.0, 12.0, 11.899606299212598)","(2.9, 3.3, 3.2620772946859904)","(5.0, 6.2, 6.011392405063291)","(101.0, 280.0, 257.5)","(3.8, 4.6, 4.568576709796672)","(101.0, 290.0, 288.0952380952381)"
10-01-2023 12:29:59.960904,"(10.0, 14.0, 13.631313131313131)","(13.0, 14.5, 14.251381215469614)","(11.0, 13.0, 12.95906432748538)","(9.0, 12.0, 11.943775100401606)","(2.9, 3.3, 3.2442497261774372)","(5.0, 6.2, 6.007655502392344)","(101.0, 280.0, 259.0)","(3.8, 4.6, 4.584187082405345)","(101.0, 290.0, 289.04761904761904)"
10-01-2023 12:30:01.182423,"(10.0, 14.0, 13.892307692307693)","(13.0, 14.5, 14.279187817258883)","(11.0, 13.5, 13.08411214953271)","(9.0, 12.0, 11.93146417445483)","(2.9, 3.25, 3.2424116424116423)","(5.0, 6.2, 5.965479452054795)","(101.0, 280.0, 260.0)","(3.8, 4.6, 4.601014656144307)","(101.0, 290.0, 298.6363636363636)"
10-01-2023 12:30:02.456628,"(10.0, 14.0, 13.977777777777778)","(13.0, 14.5, 14.276150627615063)","(11.0, 13.5, 13.195205479452055)","(9.0, 12.0, 11.933333333333334)","(2.9, 3.25, 3.242387904066736)","(5.0, 6.0, 5.9753943217665615)","(101.0, 280.0, 238.42105263157896)","(3.8, 4.7, 4.59980198019802)","(101.0, 300.0, 317.72727272727275)"
10-01-2023 12:30:03.695761,"(10.0, 14.0, 13.88888888888889)","(13.0, 14.5, 14.281632653061225)","(11.0, 13.5, 12.71359223300971)","(9.0, 12.0, 11.994932432432432)","(2.9, 3.25, 3.2417519908987487)","(5.0, 6.0, 6.02175925925926)","(101.0, 240.0, 238.42105263157896)","(3.8, 4.6, 4.63748031496063)","(101.0, 320.0, 317.72727272727275)"
10-01-2023 12:30:04.944923,"(10.0, 14.0, 13.9921875)","(13.0, 14.5, 14.281632653061225)","(11.0, 13.0, 12.71359223300971)","(9.0, 12.0, 11.994932432432432)","(2.9, 3.25, 3.243958573072497)","(5.0, 6.2, 6.027927927927928)","(101.0, 240.0, 238.5)","(3.8, 4.7, 4.647452229299363)","(101.0, 320.0, 317.72727272727275)"
10-01-2023 12:30:06.259361,"(10.0, 14.0, 13.89102564102564)","(13.0, 14.5, 14.287698412698413)","(11.0, 13.0, 12.708333333333334)","(9.0, 12.0, 11.938775510204081)","(2.9, 3.25, 3.244574095682614)","(5.0, 6.2, 6.027927927927928)","(101.0, 240.0, 238.5)","(3.8, 4.7, 4.646515397082658)","(101.0, 320.0, 317.72727272727275)"
10-01-2023 12:30:07.523185,"(10.0, 14.0, 13.89102564102564)","(13.0, 14.5, 14.287698412698413)","(11.0, 13.0, 12.708333333333334)","(9.0, 12.0, 11.938775510204081)","(2.9, 3.25, 3.244574095682614)","(5.0, 6.2, 6.027927927927928)","(101.0, 240.0, 238.5)","(3.8, 4.7, 4.651470588235294)","(101.0, 320.0, 320.4)"
10-01-2023 12:30:08.810342,"(10.0, 14.0, 13.9)","(13.0, 14.5, 14.292635658914728)","(11.0, 13.0, 12.795454545454545)","(9.0, 12.0, 11.94)","(2.9, 3.25, 3.2482311320754715)","(5.0, 6.2, 6.028169014084507)","(101.0, 240.0, 238.75)","(3.8, 4.7, 4.67321063394683)","(101.0, 330.0, 308.57142857142856)"
10-01-2023 12:30:10.072694,"(10.0, 14.0, 13.992753623188406)","(13.0, 14.5, 14.315340909090908)","(11.0, 13.0, 12.627450980392156)","(9.0, 12.5, 12.068265682656827)","(2.9, 3.2, 3.1911552346570398)","(5.0, 6.2, 6.028169014084507)","(101.0, 240.0, 238.75)","(3.8, 4.7, 4.67321063394683)","(101.0, 330.0, 308.57142857142856)"
10-01-2023 12:30:11.262444,"(10.0, 14.0, 13.993333333333334)","(13.0, 14.5, 14.328042328042327)","(11.0, 12.5, 12.46887159533074)","(9.0, 12.5, 12.07243816254417)","(2.9, 3.2, 3.1772727272727272)","(5.0, 6.2, 6.0193069306930695)","(101.0, 280.0, 257.77777777777777)","(3.8, 4.7, 4.699126637554586)","(101.0, 330.0, 312.85714285714283)"
10-01-2023 12:30:12.475429,"(10.0, 14.0, 13.982142857142858)","(13.0, 14.5, 14.333333333333334)","(11.0, 12.5, 12.397196261682243)","(9.0, 12.5, 12.087591240875913)","(2.9, 3.2, 3.189873417721519)","(5.0, 6.2, 6.032183908045977)","(101.0, 280.0, 270.7692307692308)","(3.8, 4.8, 4.679832635983264)","(101.0, 390.0, 364.0)"
10-01-2023 12:30:13.672351,"(10.0, 14.0, 13.977611940298507)","(13.0, 14.5, 14.291479820627803)","(11.0, 12.5, 12.347826086956522)","(9.0, 12.5, 12.106896551724137)","(2.9, 3.2, 3.2094890510948906)","(5.0, 6.2, 6.055310621242485)","(101.0, 280.0, 272.0)","(3.8, 4.8, 4.689375)","(101.0, 380.0, 371.1111111111111)"
10-01-2023 12:30:14.864250,"(10.0, 14.0, 13.921052631578947)","(13.0, 14.5, 14.291479820627803)","(11.0, 12.5, 12.347826086956522)","(9.0, 12.5, 12.106896551724137)","(2.9, 3.25, 3.2247435897435897)","(5.0, 6.2, 6.045243128964059)","(101.0, 280.0, 270.625)","(3.8, 4.8, 4.689375)","(101.0, 380.0, 371.1111111111111)"
10-01-2023 12:30:16.057503,"(10.0, 14.0, 13.984848484848484)","(13.0, 14.5, 14.28169014084507)","(11.0, 12.5, 12.391304347826088)","(9.0, 12.5, 12.107142857142858)","(2.9, 3.25, 3.2330866807610996)","(5.0, 6.2, 6.039824945295405)","(101.0, 280.0, 270.625)","(3.8, 4.8, 4.684218289085546)","(101.0, 380.0, 355.7142857142857)"
10-01-2023 12:30:17.307898,"(10.0, 14.0, 13.907216494845361)","(12.0, 14.5, 14.28169014084507)","(11.0, 12.5, 12.746355685131196)","(9.0, 12.5, 12.115384615384615)","(2.9, 3.25, 3.2320627802690582)","(5.0, 6.2, 6.044255319148936)","(101.0, 280.0, 270.625)","(3.8, 4.7, 4.684572230014025)","(101.0, 390.0, 340.9090909090909)"
10-01-2023 12:30:18.533832,"(10.0, 14.0, 13.918367346938776)","(12.0, 14.5, 14.287671232876713)","(11.0, 13.0, 12.746355685131196)","(9.0, 12.5, 12.166666666666666)","(2.9, 3.25, 3.188888888888889)","(5.0, 6.2, 5.973066666666667)","(101.0, 280.0, 266.3636363636364)","(3.8, 4.7, 4.7868924889543445)","(101.0, 390.0, 366.7741935483871)"
10-01-2023 12:30:20.013063,"(10.0, 14.0, 13.86283185840708)","(12.0, 14.5, 14.287671232876713)","(11.0, 13.0, 12.670157068062828)","(9.0, 12.5, 12.166666666666666)","(2.9, 3.2, 3.191447368421053)","(5.0, 6.0, 5.975824175824176)","(101.0, 280.0, 266.3636363636364)","(3.8, 4.8, 4.86)","(101.0, 390.0, 358.42105263157896)"
10-01-2023 12:30:21.422243,"(10.0, 14.0, 13.86283185840708)","(12.0, 14.5, 14.282710280373832)","(11.0, 13.0, 12.675257731958762)","(9.0, 12.5, 12.173590504451038)","(2.9, 3.2, 3.191895261845387)","(5.0, 6.0, 5.974545454545455)","(101.0, 280.0, 266.3636363636364)","(3.8, 4.9, 4.861363636363636)","(101.0, 390.0, 360.5882352941177)"
10-01-2023 12:30:22.756137,"(10.0, 14.0, 13.86864406779661)","(12.0, 14.5, 14.282710280373832)","(11.0, 13.0, 12.735294117647058)","(9.0, 12.5, 12.184542586750789)","(2.9, 3.2, 3.1913793103448276)","(5.0, 6.0, 5.974441687344913)","(101.0, 280.0, 266.3636363636364)","(3.8, 4.9, 4.861363636363636)","(101.0, 380.0, 360.5882352941177)"
10-01-2023 12:30:24.084839,"(10.0, 14.0, 13.87190082644628)","(12.0, 14.5, 14.402173913043478)","(11.0, 13.0, 12.731914893617022)","(9.0, 12.5, 12.184542586750789)","(2.9, 3.2, 3.190566037735849)","(5.0, 6.0, 5.9847457627118645)","(101.0, 280.0, 267.5)","(3.8, 4.9, 4.862773722627737)","(101.0, 380.0, 360.5882352941177)"
10-01-2023 12:30:25.423438,"(10.0, 14.0, 13.87190082644628)","(12.0, 14.5, 14.38013698630137)","(11.0, 13.0, 12.729613733905579)","(9.0, 12.5, 12.18944099378882)","(2.9, 3.2, 3.2007075471698117)","(5.0, 6.0, 5.9847457627118645)","(101.0, 280.0, 267.5)","(3.8, 4.9, 4.862773722627737)","(101.0, 380.0, 360.5882352941177)"
10-01-2023 12:30:26.809499,"(10.0, 14.0, 13.848837209302326)","(12.0, 14.5, 14.38013698630137)","(11.0, 13.0, 12.729613733905579)","(9.0, 12.5, 12.18944099378882)","(2.9, 3.25, 3.2051111111111115)","(5.0, 6.0, 5.9847457627118645)","(101.0, 280.0, 288.1818181818182)","(3.8, 4.9, 4.833333333333333)","(101.0, 380.0, 360.5882352941177)"
10-01-2023 12:30:28.186532,"(10.0, 14.0, 13.834586466165414)","(12.0, 14.5, 14.43089430894309)","(11.0, 13.0, 12.689655172413794)","(9.0, 12.5, 12.18558282208589)","(2.9, 3.25, 3.2051111111111115)","(5.0, 6.0, 5.871084337349398)","(101.0, 310.0, 280.0)","(3.8, 4.9, 4.847979797979798)","(101.0, 380.0, 360.5882352941177)"
10-01-2023 12:30:29.449580,"(10.0, 14.0, 13.931034482758621)","(12.0, 14.5, 14.43089430894309)","(11.0, 13.0, 12.689655172413794)","(9.0, 12.5, 12.182389937106919)","(2.9, 3.25, 3.203560371517028)","(5.0, 5.9, 5.87196261682243)","(101.0, 310.0, 280.0)","(3.8, 4.9, 4.845212765957447)","(101.0, 380.0, 346.3636363636364)"
10-01-2023 12:30:30.678299,"(10.0, 14.0, 13.931034482758621)","(12.0, 14.5, 14.435114503816793)","(11.0, 13.0, 12.695219123505977)","(9.0, 12.5, 12.192982456140351)","(2.9, 3.25, 3.2218045112781954)","(5.0, 5.9, 5.874248927038627)","(101.0, 310.0, 270.0)","(3.8, 4.9, 4.854222222222222)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:31.891302,"(10.0, 14.0, 13.877272727272727)","(12.0, 14.5, 14.73076923076923)","(11.0, 13.0, 11.770142180094787)","(9.0, 12.5, 12.203488372093023)","(2.9, 3.25, 3.2313304721030045)","(5.0, 5.9, 5.876190476190477)","(101.0, 310.0, 286.0)","(3.8, 4.9, 4.858064516129033)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:33.140082,"(10.0, 14.0, 13.980582524271844)","(12.0, 15.0, 14.737142857142857)","(11.0, 12.0, 11.615131578947368)","(9.0, 12.5, 12.203488372093023)","(2.9, 3.25, 3.2310638297872343)","(5.0, 5.9, 5.877611940298507)","(101.0, 310.0, 277.6923076923077)","(3.8, 4.9, 4.858064516129033)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:34.434093,"(10.0, 14.0, 13.919491525423728)","(12.0, 15.0, 14.737142857142857)","(11.0, 12.0, 11.56989247311828)","(9.0, 12.5, 12.199115044247788)","(2.9, 3.25, 3.228859857482185)","(5.0, 5.9, 5.895412844036698)","(101.0, 310.0, 277.6923076923077)","(3.8, 4.9, 4.858064516129033)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:35.688430,"(10.0, 14.5, 14.217391304347826)","(12.0, 15.0, 14.732954545454545)","(10.0, 12.0, 11.44258872651357)","(9.0, 12.5, 12.199115044247788)","(2.9, 3.25, 3.231947261663286)","(5.0, 5.9, 5.895305164319249)","(101.0, 310.0, 277.6923076923077)","(3.8, 4.9, 4.858064516129033)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:36.956724,"(10.0, 14.5, 14.166666666666666)","(12.0, 15.0, 14.732954545454545)","(10.0, 12.0, 11.245192307692308)","(9.0, 12.5, 12.158862876254181)","(2.9, 3.25, 3.233579335793358)","(5.0, 5.9, 5.912195121951219)","(101.0, 310.0, 277.6923076923077)","(3.8, 4.9, 4.843103448275862)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:38.234069,"(10.0, 14.5, 14.166666666666666)","(12.0, 15.0, 14.743169398907105)","(10.0, 12.0, 12.02662721893491)","(9.0, 12.5, 11.934895833333334)","(2.9, 3.25, 3.2322745901639345)","(5.0, 6.0, 5.918478260869565)","(101.0, 310.0, 268.0)","(3.8, 4.9, 4.8484375)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:39.482179,"(10.0, 14.5, 14.190721649484535)","(12.0, 15.0, 14.743169398907105)","(10.0, 12.5, 12.02662721893491)","(9.0, 12.0, 11.934895833333334)","(2.9, 3.25, 3.2322745901639345)","(5.0, 6.0, 5.918256130790191)","(101.0, 310.0, 268.0)","(3.8, 4.9, 4.847410358565737)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:40.767104,"(10.0, 14.5, 14.190721649484535)","(12.0, 15.0, 14.743169398907105)","(10.0, 12.5, 12.02662721893491)","(9.0, 12.0, 11.940633245382585)","(2.9, 3.25, 3.225395256916996)","(5.0, 6.0, 5.918256130790191)","(101.0, 310.0, 268.0)","(3.8, 4.9, 4.847410358565737)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:42.094073,"(12.0, 14.5, 14.279569892473118)","(12.0, 15.0, 14.75)","(10.0, 12.5, 11.728571428571428)","(9.0, 12.0, 11.940633245382585)","(2.9, 3.25, 3.2250511247443763)","(5.0, 6.0, 5.918256130790191)","(101.0, 310.0, 268.0)","(4.0, 4.9, 4.8463414634146345)","(101.0, 360.0, 288.8888888888889)"
10-01-2023 12:30:43.439714,"(12.0, 14.5, 14.316964285714286)","(12.0, 15.0, 14.757731958762886)","(10.0, 12.0, 11.721757322175732)","(9.0, 12.0, 11.94201030927835)","(2.9, 3.25, 3.226538461538462)","(5.0, 6.0, 5.921875)","(101.0, 310.0, 272.5)","(4.0, 4.9, 4.851824817518248)","(101.0, 360.0, 306.6666666666667)"
10-01-2023 12:30:44.675392,"(11.0, 14.5, 14.316964285714286)","(12.0, 15.0, 14.757731958762886)","(11.0, 12.0, 11.73076923076923)","(10.0, 12.0, 11.943181818181818)","(2.9, 3.25, 3.227818181818182)","(5.5, 6.0, 5.927184466019418)","(101.0, 310.0, 272.5)","(4.0, 4.9, 4.885300668151448)","(101.0, 360.0, 333.3333333333333)"
10-01-2023 12:30:45.964200,"(11.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.794736842105262)","(11.0, 12.0, 11.73076923076923)","(10.0, 12.0, 11.943181818181818)","(2.9, 3.25, 3.2340077071290945)","(5.5, 6.0, 5.928)","(101.0, 310.0, 272.5)","(4.0, 4.9, 4.798730158730159)","(101.0, 360.0, 333.3333333333333)"
10-01-2023 12:30:47.258390,"(11.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.794736842105262)","(11.0, 12.0, 11.789655172413793)","(10.0, 12.0, 11.9875)","(2.9, 3.25, 3.2582004555808655)","(5.5, 6.0, 5.905882352941177)","(101.0, 310.0, 266.25)","(4.0, 4.8, 4.798730158730159)","(101.0, 360.0, 333.3333333333333)"
10-01-2023 12:30:48.550058,"(11.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.723529411764705)","(10.0, 12.0, 11.789655172413793)","(10.0, 12.0, 11.9859375)","(2.9, 3.3, 3.264435946462715)","(5.5, 6.0, 5.905882352941177)","(101.0, 310.0, 266.25)","(4.0, 4.8, 4.798410680228862)","(101.0, 360.0, 333.3333333333333)"
10-01-2023 12:30:49.804409,"(11.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.723529411764705)","(10.0, 12.0, 11.789655172413793)","(10.0, 12.0, 11.992088607594937)","(2.9, 3.3, 3.261963190184049)","(5.5, 6.0, 5.905882352941177)","(101.0, 310.0, 266.25)","(4.0, 4.8, 4.798348157560356)","(101.0, 360.0, 333.3333333333333)"
10-01-2023 12:30:51.197717,"(12.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.784403669724771)","(10.0, 12.0, 11.919354838709678)","(10.0, 12.0, 11.992283950617283)","(2.9, 3.3, 3.264506769825919)","(5.5, 6.0, 5.914285714285715)","(101.0, 310.0, 271.1111111111111)","(4.0, 4.8, 4.798368883312421)","(101.0, 360.0, 337.5)"
10-01-2023 12:30:52.731193,"(12.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.784403669724771)","(10.0, 12.0, 11.919354838709678)","(10.0, 12.0, 11.974702380952381)","(2.9, 3.3, 3.273672883787661)","(5.5, 6.0, 5.914285714285715)","(101.0, 310.0, 280.0)","(4.0, 4.8, 4.798368883312421)","(101.0, 360.0, 338.57142857142856)"
10-01-2023 12:30:54.118162,"(11.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.784403669724771)","(10.0, 12.0, 11.919354838709678)","(10.0, 12.0, 11.974320241691842)","(2.9, 3.3, 3.273672883787661)","(5.5, 6.0, 5.913483146067416)","(101.0, 310.0, 280.0)","(3.9, 4.8, 4.797149938042131)","(101.0, 390.0, 335.45454545454544)"
10-01-2023 12:30:55.562220,"(11.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.784403669724771)","(10.0, 12.0, 11.89039039039039)","(10.0, 12.0, 11.921926910299003)","(2.9, 3.3, 3.2735042735042734)","(5.5, 6.0, 5.872903225806452)","(101.0, 310.0, 280.0)","(3.9, 4.8, 4.852974504249292)","(101.0, 390.0, 335.45454545454544)"
10-01-2023 12:30:57.021918,"(12.0, 14.5, 14.327731092436975)","(12.0, 15.0, 14.810679611650485)","(10.0, 12.0, 12.219298245614034)","(10.0, 12.0, 11.971186440677966)","(2.9, 3.3, 3.07308533916849)","(5.5, 5.9, 6.01878453038674)","(101.0, 310.0, 266.0)","(4.0, 4.9, 4.972645739910314)","(101.0, 390.0, 335.45454545454544)"
10-01-2023 12:30:58.446377,"(12.0, 14.5, 14.452631578947368)","(12.0, 15.0, 14.813725490196079)","(10.0, 12.5, 12.219298245614034)","(10.0, 12.0, 11.971186440677966)","(2.9, 3.1, 3.029849137931034)","(5.5, 6.2, 6.037150127226463)","(101.0, 320.0, 266.0)","(4.0, 5.0, 5.026666666666666)","(101.0, 390.0, 337.5)"
10-01-2023 12:30:59.778408,"(12.0, 14.5, 14.452127659574469)","(12.0, 15.0, 14.935897435897436)","(10.0, 12.5, 12.276243093922652)","(10.0, 12.0, 12.22633744855967)","(2.9, 3.05, 2.9846982055464926)","(5.0, 6.2, 6.0873188405797105)","(101.0, 320.0, 310.5263157894737)","(4.2, 5.1, 5.086346863468634)","(101.0, 390.0, 346.25)"
10-01-2023 12:31:01.143590,"(12.0, 15.0, 14.68421052631579)","(12.0, 15.0, 15.219696969696969)","(10.0, 12.5, 12.38910505836576)","(10.0, 12.5, 12.222672064777328)","(2.9, 3.0, 2.976566866267465)","(5.0, 6.2, 6.077844311377246)","(101.0, 320.0, 310.5263157894737)","(4.2, 5.1, 5.086346863468634)","(101.0, 390.0, 354.0)"
10-01-2023 12:31:02.421733,"(12.0, 15.0, 14.68421052631579)","(12.0, 15.5, 15.219696969696969)","(10.0, 12.5, 12.38910505836576)","(10.0, 12.5, 12.222672064777328)","(2.9, 2.98, 2.975749525616698)","(5.0, 6.2, 6.077844311377246)","(101.0, 320.0, 310.5263157894737)","(4.2, 5.1, 5.082835820895522)","(101.0, 390.0, 354.0)"
